OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.001,0.938,0.034,0.058,0.17,116.03459035601706,-0.968,19.441311577583285
0.009,0.938,0.036,0.146,0.392,77.6229252837489,-8.865,28.652074416866263
0.017,0.938,0.028,0.156,0.554,67.79199261898759,-16.949,32.102268070783616
0.025,0.938,0.03,0.198,0.696,60.850667200781395,-21.81651595651227,34.097178813738054
0.033,0.938,0.018,0.164,0.804,55.495329198239,-31.35,35.34417348208193
0.041,0.938,0.02,0.148,0.818,53.069024183653525,-34.672540873320614,31.92382247218136
0.049,0.938,0.012,0.114,0.834,50.32570715279361,-41.40842594189361,31.057682579587667
0.057,0.938,0.018,0.11,0.874,50.93370322097074,-54.777,29.097163710194888
0.065,0.938,0.024,0.116,0.856,44.01285782745299,-57.539920990765424,28.087704997319097
0.073,0.938,0.018,0.13,0.84,42.930681990229964,-43.33289093198433,26.523524035647185
0.081,0.938,0.012,0.132,0.852,40.72034290739894,-68.86387540598919,25.05358212345769
0.089,0.938,0.018,0.106,0.872,39.10776828776091,-67.79822341078145,24.241672623042696
0.097,0.938,0.01,0.126,0.886,38.556871702764774,-55.8796150377821,23.506326908032037
0.105,0.938,0.012,0.12,0.842,37.52389109439258,-59.23725747918734,21.558208530015502
0.113,0.938,0.024,0.148,0.89,36.70174617968404,-53.824266508434064,22.124175373604388
0.121,0.938,0.012,0.096,0.842,33.25312016815601,-61.39025610587668,18.660817924082757
0.129,0.938,0.022,0.128,0.846,33.74211306568072,-31.365037267914026,19.01510813090967
0.137,0.938,0.022,0.158,0.87,30.534726983547404,-30.554010176116904,17.80555110360481
0.145,0.938,0.02,0.126,0.888,32.15697341805199,-33.662836625807735,17.461871730574455
0.153,0.938,0.042,0.14,0.894,29.8243142176318,-25.854166853051954,17.1773294214343
0.161,0.938,0.028,0.146,0.862,29.11855097980797,-41.394780914462764,15.119623462920448
0.169,0.938,0.026,0.158,0.872,29.454964510043578,-45.394770324383146,15.141432491442597
0.177,0.938,0.018,0.132,0.878,26.685227999657236,-32.298668323682364,14.42209866775687
0.185,0.938,0.02,0.156,0.872,26.338266936400032,-47.73647273194399,13.587300680714668
0.193,0.938,0.024,0.136,0.898,26.16086057800251,-40.39834265388981,13.465807301812779
0.201,0.938,0.024,0.136,0.91,25.117130612423693,-36.57807686035754,13.577092537415417
0.209,0.938,0.028,0.15,0.914,25.616760902550343,-50.632799042350044,12.309941632786977
0.217,0.938,0.022,0.166,0.904,23.856568918683013,-42.24033794330798,11.801250248191256
0.225,0.938,0.016,0.152,0.89,23.881744039085504,-31.142733867465157,11.623561798244197
0.233,0.938,0.012,0.16,0.9,23.303441530867385,-36.65790272078942,11.545911795935327
0.241,0.938,0.02,0.152,0.9,24.992615778074853,-37.705793981308844,10.757861021729246
0.249,0.938,0.026,0.144,0.918,20.58803737291873,-38.74957713481568,10.486476480920338
0.257,0.938,0.022,0.148,0.938,22.296247657665326,-32.36081791284231,9.937306550879674
0.265,0.938,0.02,0.144,0.906,20.444246793408208,-36.0685214069095,9.307367390720218
0.273,0.938,0.04,0.176,0.912,20.78406127444159,-26.1829647051392,9.299438507528595
0.281,0.938,0.024,0.172,0.926,21.29138965181582,-54.078870994563886,8.902899640531484
0.289,0.938,0.018,0.188,0.926,18.540254224471795,-23.317058444188245,8.272252897632374
0.297,0.938,0.016,0.146,0.926,20.002421404804046,-26.987918393508085,7.848299106643518
0.305,0.938,0.024,0.166,0.93,19.045253359214808,-30.924891793730698,8.253050335824717
0.313,0.938,0.042,0.182,0.922,19.015346888619803,-29.000965693429123,7.161008900576506
0.321,0.938,0.032,0.17,0.948,16.979703529799426,-29.751557506324346,7.77803710520872
0.329,0.938,0.022,0.17,0.926,18.960244201844695,-36.18352237320774,6.83193744690706
0.337,0.938,0.036,0.178,0.944,17.395709017970102,-35.98115548734971,7.046171195863874
0.345,0.938,0.02,0.194,0.946,16.345599351075325,-23.520617613978448,6.656905818572215
0.353,0.938,0.024,0.176,0.95,17.02457884461507,-20.443881542451997,6.33137429119027
0.361,0.938,0.016,0.176,0.944,16.062200612235024,-39.54481396309361,5.883071502033354
0.369,0.938,0.024,0.194,0.956,14.159864369793294,-41.91782703281329,5.724369745013504
0.377,0.938,0.018,0.18,0.966,15.10668050635742,-38.865194669138766,6.038342784235337
0.385,0.938,0.04,0.186,0.954,14.984921021596753,-18.660292477750467,5.83296557214902
0.393,0.938,0.03,0.186,0.966,14.311997209908666,-21.528237743428754,5.120873505388097
0.401,0.938,0.048,0.212,0.964,14.425454719696175,-32.54636352158925,5.072117642073026
0.409,0.938,0.04,0.19,0.966,16.144628398594676,-22.81618712921421,4.964672729343662
0.417,0.938,0.052,0.2,0.968,14.434049451226853,-35.659195687141136,4.865859884117256
0.425,0.938,0.038,0.228,0.958,14.402629734026215,-20.01275559815452,4.253393858005402
0.433,0.938,0.024,0.208,0.968,12.681876941210975,-24.155775713894673,4.619988299128538
0.441,0.938,0.05,0.206,0.97,13.582795305575567,-17.218585474530038,4.127276107017203
0.449,0.938,0.058,0.21,0.964,13.288035982854701,-30.098538850404072,3.747537798798616
0.457,0.938,0.036,0.202,0.956,11.821169975377849,-21.912507936413675,3.4852216225268076
0.465,0.938,0.04,0.212,0.966,12.823235006519567,-24.82661414318349,3.6918098421710477
