OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.665,0.876,0.118,0.516,1.0,8.510916409966281,-7.956038234570129,0.6213810452979683
0.673,0.876,0.116,0.544,1.0,8.634741428276246,-7.438697744406302,0.46251065956523185
0.681,0.876,0.114,0.536,1.0,6.718519894899957,-10.820981536407158,0.5045672525988582
0.689,0.876,0.116,0.55,1.0,5.680137831406953,-9.993503281772146,0.3620817356854967
0.697,0.876,0.096,0.556,1.0,8.897772694803455,-8.381593973851954,0.3902087912526464
0.705,0.876,0.124,0.542,0.998,5.574654338800024,-9.128701722210629,0.3320396402362366
0.713,0.876,0.128,0.562,0.998,4.3763202239851715,-7.528831083213975,0.3322791183525445
0.721,0.876,0.15,0.574,1.0,6.116230658000254,-6.5123891265064255,0.3790804537202854
0.729,0.876,0.102,0.602,1.0,6.609340776867693,-8.320237469473454,0.3192212069113318
0.737,0.876,0.126,0.586,0.998,8.106254701463094,-6.544121650666449,0.32595820583122176
0.745,0.876,0.136,0.608,1.0,4.979414727144068,-7.95416947148591,0.24961987453920012
0.753,0.876,0.15,0.614,0.998,6.246184847294142,-5.794861527801645,0.3315056771068653
0.761,0.876,0.166,0.594,1.0,5.098167711155936,-13.066635748744305,0.1095751938312445
0.769,0.876,0.146,0.616,1.0,6.166193144629865,-7.316658942814013,0.07329443536129812
0.777,0.876,0.144,0.626,1.0,4.622793368479777,-5.097684783269735,0.16238074086993734
0.785,0.876,0.144,0.642,1.0,7.013491844437127,-6.075914977856439,0.16346024865442965
0.793,0.876,0.174,0.7,1.0,6.754082136916752,-4.309101720094304,0.15554076556074253
0.801,0.876,0.164,0.676,1.0,5.847052332400615,-5.562602583129246,0.12583015049961144
0.809,0.876,0.162,0.65,1.0,6.856255289081425,-8.085548543183839,0.06424977480166374
0.817,0.876,0.18,0.672,1.0,4.595828888680326,-5.780715470337132,-0.0016805817405281002
0.825,0.876,0.19,0.69,1.0,4.842934900716794,-4.438014431805284,0.1792009648085737
0.833,0.876,0.204,0.694,1.0,6.54899071517178,-3.7226058810498253,0.12080987913951217
0.841,0.876,0.2,0.688,1.0,4.892192396215353,-3.6674209670430673,0.03359090550956647
0.849,0.876,0.208,0.72,1.0,5.872583712777483,-4.644210425622648,0.05663045434376753
0.857,0.876,0.214,0.686,1.0,6.426238039948341,-4.258250061931531,0.0530921262120066
0.865,0.876,0.214,0.702,1.0,5.026702546758252,-2.8622078920922926,0.016717805915579354
0.873,0.876,0.24,0.714,1.0,6.0554911006710235,-2.4383145383201406,0.027619159198506604
0.881,0.876,0.274,0.742,0.998,5.222638743347171,-0.881,0.025002800703149718
0.889,0.876,0.284,0.706,1.0,4.6216206792065995,-0.889,-0.0881211215924527
0.897,0.876,0.282,0.742,1.0,6.201933549145437,-0.897,-0.039594016377193626
0.905,0.876,0.29,0.748,1.0,5.519682920710444,-0.905,0.010803651119540743
0.913,0.876,0.308,0.772,1.0,5.9412889034508,-0.913,-0.0547382653388246
0.921,0.876,0.294,0.762,1.0,7.506422321081856,-0.921,0.03575648879339967
0.929,0.876,0.312,0.778,1.0,4.614062339067861,-0.929,-0.049953833488493964
0.937,0.876,0.34,0.79,1.0,5.2288721602201855,-0.937,-0.04995133917766843
0.945,0.876,0.308,0.746,1.0,3.8591633488736927,-0.945,-0.1742754916409252
0.953,0.876,0.304,0.766,1.0,8.513456751289642,-0.953,-0.03504606868450449
0.961,0.876,0.346,0.794,1.0,7.244456520371783,-0.961,-0.1544223275280011
