OBSERVE_COST,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.0441,0.21,0.933,0.999,11.89482423979421,-14.453337959416825,3.926272113768324
0.0451,0.252,0.927,0.997,9.87976357334283,-9.239089543118842,3.8669709201475535
0.0461,0.215,0.939,0.999,11.814578128614452,-9.384212453446768,3.8411866282361986
0.0471,0.219,0.937,0.994,10.904679263726369,-8.631800337374056,3.8048398735763285
0.0481,0.23,0.929,0.996,10.511052137700533,-8.357529668066626,3.820032084049597
0.0491,0.22,0.939,1.0,12.19673713148012,-7.978512479812842,3.706937150974
0.0501,0.215,0.919,0.999,11.197643853927241,-6.4154468682158114,3.6637852572555274
0.0511,0.21,0.932,0.998,11.351584193118649,-9.976082585360075,3.578099065897646
0.0521,0.216,0.934,0.998,12.68849195494772,-8.332367461661043,3.6015516581554303
0.0531,0.255,0.945,0.999,10.021874736152458,-6.596706650700356,3.6876046436060124
0.0541,0.22,0.939,0.999,9.447446511585415,-11.361259252140137,3.4590097269308178
0.0551,0.213,0.934,1.0,11.254404550013176,-7.693733107618239,3.48244397784633
0.0561,0.22,0.934,0.996,12.125286648707409,-9.399550587885749,3.518166071402846
0.0571,0.218,0.952,0.999,9.945670227156759,-7.824221877805781,3.530756185103138
0.0581,0.23,0.935,0.999,11.161314461764867,-6.207499048489788,3.494768906751782
0.0591,0.213,0.935,0.999,9.525205716406502,-10.304849084723855,3.357945485397786
0.0601,0.23,0.937,1.0,9.688034566853219,-5.991605904045009,3.3239833889540535
0.0611,0.226,0.933,0.997,10.448485318406307,-11.0600092904697,3.3666479801293323
0.0621,0.196,0.933,1.0,13.931394609307898,-5.462771262272987,3.2312538814893075
0.0631,0.229,0.933,0.999,9.438491011593776,-7.506129100171416,3.25362275282196
0.0641,0.239,0.944,1.0,12.138177013076904,-7.778743221126514,3.2569467368411984
0.0651,0.228,0.928,0.999,8.807750642469362,-8.431613772178311,3.1255239298340363
0.0661,0.216,0.932,1.0,9.819646370953947,-8.992012053183714,3.242756344783542
0.0671,0.227,0.944,0.999,9.939500277023976,-6.150750394578295,3.2246693429007407
0.0681,0.224,0.933,1.0,8.461684136824923,-5.676279712478184,3.137383230461844
0.0691,0.211,0.933,0.999,9.190203242776336,-12.279494382270292,3.0459535681086387
0.0701,0.238,0.94,0.998,9.918575393486206,-10.175793041987145,3.033524255027844
0.0711,0.238,0.934,0.999,8.821143054021242,-10.114716470518308,2.9858920383857983
0.0721,0.223,0.942,0.999,12.074221742775352,-9.899239347865272,3.118023152725439
0.0731,0.244,0.933,1.0,9.845214495438752,-6.120298957132555,3.036663698190198
0.0741,0.205,0.924,1.0,8.815364336409257,-8.938339813697802,2.837054398118269
0.0751,0.208,0.936,1.0,10.050304870798435,-10.422250640296443,2.9311728767353715
0.0761,0.214,0.942,1.0,10.02076698586548,-5.997269609534479,2.8804490718597413
0.0771,0.222,0.94,0.999,9.988068385466944,-7.43023799121674,2.923547437376077
0.0781,0.221,0.931,1.0,10.557200608346843,-9.875148819355603,2.8530631368322696
0.0791,0.22,0.928,1.0,9.032509788427708,-5.823674736721514,2.8198739808861135
0.0801,0.24,0.931,0.999,9.604993282508588,-10.258193551873758,2.7487304190522024
0.0811,0.234,0.924,1.0,8.334608977213989,-8.35578625765363,2.795595947233523
0.0821,0.211,0.935,1.0,10.457559994082033,-5.955342814881119,2.8249714056338107
0.0831,0.249,0.938,1.0,9.454368375967546,-9.346792549729727,2.875736455152987
0.0841,0.208,0.936,1.0,10.436901891969478,-8.114057112218937,2.6763663158134507
0.0851,0.23,0.931,1.0,9.22969139220162,-6.498371684174,2.8395638805082295
0.0861,0.229,0.936,1.0,9.585359084741826,-8.663767037316806,2.7196174666197175
0.0871,0.238,0.935,1.0,11.09889008559986,-6.147968298000368,2.682982392820993
0.0881,0.251,0.942,1.0,11.884067657689242,-8.61810985626037,2.7004260151831354
0.0891,0.215,0.923,0.999,8.316341552894215,-19.48653411743869,2.532141673306747
0.0901,0.238,0.938,1.0,9.078045849018482,-7.435248055546646,2.6031574425646946
0.0911,0.218,0.928,1.0,8.225219172868739,-8.051751989040064,2.5506846340461786
0.0921,0.23,0.937,1.0,9.771876600690078,-9.404491430509342,2.5720430054068255
0.0931,0.222,0.932,1.0,10.507924440627752,-5.2004511689865325,2.6005073963450616
0.0941,0.222,0.925,0.999,13.107699813557685,-11.670648756593973,2.5008360978901614
0.0951,0.223,0.933,1.0,10.931057934622096,-10.617593949412402,2.554452235266427
0.0961,0.245,0.948,1.0,8.896779958139973,-7.402499145358595,2.6362567658972216
0.0971,0.241,0.944,1.0,8.652913302613062,-7.282522912232091,2.4583229306670162
0.0981,0.229,0.934,1.0,9.09674085549177,-6.945498348991286,2.353427452504644
0.0991,0.229,0.918,1.0,10.811019788357628,-8.580987115713432,2.4223864783041726
0.1001,0.246,0.937,1.0,14.125036836778321,-8.165930442992657,2.45370572403718
0.1011,0.22,0.936,0.999,9.616431374541012,-10.647213746170955,2.3374185689743547
