OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.001,0.688,0.064,0.198,0.296,24.96344806972996,-0.997,5.558057123175225
0.009,0.688,0.112,0.634,0.878,17.70195976450139,-8.712,10.409229645300082
0.017,0.688,0.126,0.634,0.97,17.076057327062955,-12.761652940763552,9.61611219676795
0.025,0.688,0.102,0.652,0.964,15.407802972991671,-15.970469369091582,8.540140832100601
0.033,0.688,0.098,0.632,0.952,15.716721918905861,-18.678,7.416248070520911
0.041,0.688,0.112,0.628,0.98,13.450813179611382,-7.584093500667926,6.985989121129161
0.049,0.688,0.128,0.62,0.978,14.40830871962318,-10.218207564839338,6.297549937969672
0.057,0.688,0.12,0.644,0.992,13.21083609313105,-5.898180300254985,6.032209495626392
0.065,0.688,0.112,0.63,0.972,11.093829477876906,-9.507982033136043,5.484682031351536
0.073,0.688,0.16,0.67,0.984,11.205270826120639,-11.064805333226538,5.269362227891473
0.081,0.688,0.14,0.658,0.988,12.314810121550767,-7.945848569916734,5.037269050662015
0.089,0.688,0.128,0.644,0.996,10.608687802715318,-13.21415126679139,4.503125487057901
0.097,0.688,0.12,0.636,0.99,12.168852679953083,-9.371652284694571,4.291707837489371
0.105,0.688,0.11,0.664,0.994,12.568917022760168,-17.66915475626376,4.283272409466307
0.113,0.688,0.136,0.646,0.996,13.027177583011582,-9.684036874668264,3.923562337256488
0.121,0.688,0.13,0.644,0.994,10.83853725535425,-10.020346797334664,3.9406611732666317
0.129,0.688,0.118,0.67,0.998,10.05687056269921,-9.10920206496854,3.608025810760451
0.137,0.688,0.108,0.654,0.996,10.460536058376046,-12.35408012056686,3.3974078384380624
0.145,0.688,0.118,0.66,0.996,10.57254987287416,-10.00036387905758,3.2390486095333255
0.153,0.688,0.136,0.67,0.996,11.398844892091839,-15.30695069933873,3.0433500711316386
0.161,0.688,0.14,0.692,1.0,9.296725931649098,-8.280986974234523,2.834034160433674
0.169,0.688,0.146,0.672,0.998,9.890173006233228,-12.87135600980297,2.734923638057262
0.177,0.688,0.156,0.678,1.0,8.794500074451067,-10.429532764223566,2.730421680412869
0.185,0.688,0.146,0.664,0.998,10.369583203638932,-12.172325371146677,2.6913917809662578
0.193,0.688,0.152,0.708,0.998,7.83810726366372,-9.794458271027477,2.5566495675479173
0.201,0.688,0.13,0.71,1.0,8.566235790173954,-11.622076408759636,2.3047008847956505
0.209,0.688,0.16,0.674,1.0,12.638403488952099,-10.54563002804324,2.3896479310300687
0.217,0.688,0.13,0.702,1.0,7.24027609942008,-8.216239718934109,2.2908209746030885
0.225,0.688,0.134,0.678,1.0,8.332464310767282,-5.90927395147989,2.09213796174289
0.233,0.688,0.182,0.72,1.0,8.159101461234048,-8.25328163475516,1.9862313850580688
0.241,0.688,0.18,0.728,1.0,7.799269112417858,-9.755208568543692,1.9558898999453667
0.249,0.688,0.164,0.708,1.0,8.845920102434146,-9.58595747819477,1.880631889599696
0.257,0.688,0.136,0.68,1.0,8.400105136135823,-8.219502076209274,1.7303539166286988
0.265,0.688,0.158,0.73,1.0,8.587645869261964,-10.413614859429988,1.7429059927736053
0.273,0.688,0.148,0.712,1.0,10.276815807830888,-13.225727605714933,1.4953715688105729
0.281,0.688,0.176,0.748,1.0,8.515092861839872,-15.299344527915862,1.5953634013771099
0.289,0.688,0.154,0.722,1.0,7.686491062858498,-17.99933160855496,1.4639411475195183
0.297,0.688,0.146,0.73,1.0,7.708791628455539,-9.280703141915378,1.390866693417591
0.305,0.688,0.16,0.706,1.0,6.970953113194192,-8.3332485952851,1.2679291775860375
0.313,0.688,0.182,0.784,1.0,7.510815665384482,-9.047031180034672,1.4925707039661107
0.321,0.688,0.18,0.716,1.0,7.508170155122435,-8.379723957339584,1.2539503732393236
0.329,0.688,0.176,0.768,1.0,10.54291210958727,-5.514325722992135,1.4487467574073698
0.337,0.688,0.168,0.75,1.0,6.961662971785288,-10.222114230497652,1.0188070878479272
