OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.001,0.751,0.042,0.148,0.228,29.70597013783167,-0.999,5.929865092841942
0.009,0.751,0.1,0.558,0.822,24.69220659819765,-8.388,12.669861051770656
0.017,0.751,0.094,0.548,0.97,19.624178182604478,-14.552000000000001,12.086881934269053
0.025,0.751,0.06,0.508,0.96,18.355572849497232,-19.325000000000003,10.396570978392626
0.033,0.751,0.112,0.538,0.966,16.288612146243185,-17.78139344963241,9.619463874622497
0.041,0.751,0.09,0.526,0.964,15.390941789090895,-11.68522629543526,8.52709173451056
0.049,0.751,0.082,0.502,0.982,14.506601667349628,-11.267587246594292,7.901882230051523
0.057,0.751,0.096,0.52,0.984,15.883629629380714,-11.186016003424413,7.740046689976221
0.065,0.751,0.086,0.57,0.982,13.520597794034908,-10.10059606275664,7.199895657257675
0.073,0.751,0.09,0.514,0.972,15.150323123377936,-8.938846356201086,6.592075559030489
0.081,0.751,0.108,0.498,0.982,15.166735209475956,-17.084253060014333,6.181018034358354
0.089,0.751,0.09,0.554,0.982,13.91982853400319,-16.758173206369875,6.004152696886227
0.097,0.751,0.102,0.56,0.986,13.421749423526887,-10.101075579602153,5.6928594846092695
0.105,0.751,0.096,0.518,0.982,15.717660549797955,-20.07591959521976,5.2433951678988695
0.113,0.751,0.094,0.56,0.982,13.473052816638093,-13.152383292127613,5.100880435821938
0.121,0.751,0.06,0.54,0.986,12.304580780078084,-15.539562941773882,4.8527272490783915
0.129,0.751,0.11,0.538,0.99,10.508640128958575,-11.348936405178087,4.420827150445705
0.137,0.751,0.1,0.562,0.99,10.831089213216377,-22.08396209833189,4.256091703300057
0.145,0.751,0.134,0.582,0.994,10.624794662343058,-21.008828251154597,4.149912677838048
0.153,0.751,0.084,0.582,0.99,12.300865932673572,-18.35266505800809,3.926109801705416
0.161,0.751,0.104,0.586,1.0,9.404256320200327,-7.136488340915412,3.8959957530458262
0.169,0.751,0.076,0.554,0.996,9.537968377043375,-13.095332513760587,3.407488330229282
0.177,0.751,0.106,0.584,0.996,9.402186771648989,-9.47393990182251,3.5222671805635426
0.185,0.751,0.086,0.536,0.994,13.881043873546652,-13.960344573612822,3.178400284297814
0.193,0.751,0.094,0.586,0.998,10.250563236131384,-9.842347494386157,3.2282069605847674
0.201,0.751,0.118,0.576,0.998,11.819663707348782,-9.12370162166897,3.124537195263353
0.209,0.751,0.116,0.58,1.0,8.741098814300626,-9.376378196947362,2.973351763205431
0.217,0.751,0.11,0.594,1.0,10.355968033836687,-13.16590582150188,2.6278720131261584
0.225,0.751,0.116,0.564,0.996,10.855452245265592,-18.628508928408614,2.628636194852672
0.233,0.751,0.134,0.608,1.0,9.397017147549894,-8.02218938785336,2.7579624671173835
0.241,0.751,0.11,0.644,0.998,8.234509789287788,-10.285451150536721,2.4984714534727037
0.249,0.751,0.102,0.608,1.0,9.77848303701842,-9.014646778885954,2.5442457640224996
0.257,0.751,0.118,0.642,1.0,8.715230308822463,-11.185448704954037,2.452158898735311
0.265,0.751,0.122,0.65,1.0,7.865781260868748,-7.56225812727256,2.480690355367795
0.273,0.751,0.12,0.594,1.0,10.485375857052826,-8.718591490049018,2.131825357787338
0.281,0.751,0.136,0.638,1.0,13.33189354342319,-8.401014214831626,2.1522144292782364
0.289,0.751,0.128,0.62,1.0,9.033124747800697,-10.862658702178432,2.063952650298092
0.297,0.751,0.124,0.63,1.0,7.224117068318221,-10.6402714238191,1.7916753168648074
0.305,0.751,0.124,0.628,1.0,8.390968854795252,-13.326772124713758,1.7700312060610575
0.313,0.751,0.144,0.628,1.0,8.917086180099659,-14.525325740903892,1.7244725450873895
0.321,0.751,0.152,0.628,1.0,10.620207176876226,-6.038672989792264,1.8294093517505887
0.329,0.751,0.1,0.636,1.0,8.522409522226031,-10.79415329096518,1.7139723877110185
0.337,0.751,0.136,0.636,1.0,10.726559125116328,-10.003827905841009,1.6969355308478649
0.345,0.751,0.128,0.622,1.0,8.592997251609187,-12.682813572968108,1.6734007319240989
0.353,0.751,0.13,0.64,1.0,9.572736983536442,-12.373246305258757,1.3987766111876434
0.361,0.751,0.156,0.676,1.0,7.790903500320073,-10.973393058116198,1.247266009995561
0.369,0.751,0.12,0.672,1.0,7.40111411120935,-10.589794438124155,1.3412291651639856
0.377,0.751,0.14,0.664,1.0,8.578909048032006,-10.840027480981274,1.1609627076538236
0.385,0.751,0.156,0.664,1.0,7.3755669042281236,-7.820007226023712,1.4078946186585706
0.393,0.751,0.16,0.696,1.0,6.99481841317041,-7.882638368810798,1.0974603568858237
0.401,0.751,0.174,0.684,1.0,6.586082320004001,-12.946503045802448,1.1722155353443762
0.409,0.751,0.15,0.672,1.0,6.750578751065891,-11.446157936461567,1.1049187427126157
0.417,0.751,0.164,0.688,1.0,7.592101583724013,-8.192034680265136,0.9415819907818415
0.425,0.751,0.152,0.696,1.0,7.196352292797354,-10.233122602913582,0.9764279385467317
0.433,0.751,0.162,0.732,1.0,7.00335600804056,-8.057779021606414,0.9190535918307494
0.441,0.751,0.138,0.676,1.0,7.653293018440845,-9.324936725356249,0.8565266824597164
0.449,0.751,0.16,0.706,1.0,8.52705941626112,-11.768723894965252,0.8418296546119247
0.457,0.751,0.174,0.738,1.0,7.477627096710233,-8.057741357517727,0.9176841346567963
0.465,0.751,0.168,0.744,1.0,5.655082564941044,-6.529686884841313,0.7230848785734463
0.473,0.751,0.124,0.686,1.0,5.699547747217483,-9.352822209315695,0.7391100396064509
0.481,0.751,0.166,0.728,1.0,5.811820384655651,-7.985802071474309,0.6472010386393802
0.489,0.751,0.192,0.744,1.0,9.459945791688748,-9.840785132478766,0.7324169579166638
0.497,0.751,0.184,0.744,1.0,7.701599185737246,-9.02901460080653,0.5466173666418132
0.505,0.751,0.2,0.732,1.0,6.793016685154706,-5.890455530250556,0.7474135423373823
0.513,0.751,0.16,0.738,1.0,6.909845863960324,-7.358371981992325,0.523731222303029
0.521,0.751,0.16,0.772,1.0,8.343990245827033,-5.565226055980756,0.7542918590020801
0.529,0.751,0.178,0.75,1.0,7.202797275790077,-12.7105849187103,0.5716697961937565
0.537,0.751,0.208,0.744,1.0,6.578811543539095,-6.125935975870337,0.578763335288619
0.545,0.751,0.204,0.736,1.0,9.232232124464941,-7.004096406672495,0.4959783685151736
0.553,0.751,0.226,0.76,1.0,8.855311859880102,-6.037726398280046,0.572816957973029
0.561,0.751,0.174,0.742,1.0,6.4406516620464735,-9.603073727791818,0.3757908860897265
0.569,0.751,0.186,0.782,1.0,6.871028452120285,-5.637985559463892,0.3605080686238187
0.577,0.751,0.218,0.766,1.0,7.276291143259957,-4.59830823865426,0.6347500813397995
0.585,0.751,0.218,0.816,1.0,7.28781067429437,-5.785721430145655,0.35774220915284805
0.593,0.751,0.2,0.768,1.0,5.611580243749003,-5.332416299311329,0.2794440503716426
0.601,0.751,0.198,0.78,1.0,6.397115222202909,-9.206468568892246,0.16146281443648905
0.609,0.751,0.182,0.794,1.0,4.995167048665065,-4.359607024432849,0.2560861406494535
0.617,0.751,0.196,0.81,1.0,5.3708429592293125,-8.614063441984387,0.25143930121626373
0.625,0.751,0.206,0.834,1.0,7.35330088881559,-4.783405214459753,0.2296109284761241
0.633,0.751,0.226,0.796,1.0,5.529095494463587,-4.794313153976249,0.16259365728392072
0.641,0.751,0.238,0.824,1.0,6.334766402702222,-5.313157913045317,0.26324688240387956
0.649,0.751,0.222,0.816,1.0,5.898718574753036,-5.854531264682832,0.1725570864444003
