OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.001,0.563,0.096,0.286,0.35,24.512705973184136,-0.998,4.714461998213141
0.009,0.563,0.178,0.764,0.95,17.722920912498235,-8.712,8.01164380324084
0.017,0.563,0.16,0.778,0.976,14.63051482710881,-10.806335144867845,6.64026963128159
0.025,0.563,0.182,0.736,0.98,11.911221034981438,-18.061798189606453,5.805280126136748
0.033,0.563,0.192,0.758,0.986,11.170181152023991,-11.44586166485922,5.206680616660605
0.041,0.563,0.188,0.786,0.99,13.479943278905118,-5.694134528237041,4.838776590914117
0.049,0.563,0.174,0.772,0.982,10.240475558998892,-10.402753947240775,4.312690821826286
0.057,0.563,0.194,0.798,0.986,11.750604745633597,-8.970632631339987,3.986173120311108
0.065,0.563,0.19,0.754,0.99,11.751356617197395,-8.742765549473779,3.677419507992272
0.073,0.563,0.178,0.774,0.988,8.903692022171949,-8.616503877065114,3.470428496941039
0.081,0.563,0.218,0.79,0.99,9.207272777052562,-13.073541293403483,3.376232142211612
0.089,0.563,0.174,0.77,0.998,8.308354092542102,-5.069187020678298,3.156690090214984
0.097,0.563,0.196,0.76,0.994,10.42492032131503,-7.879367948505678,2.9620468071773485
0.105,0.563,0.168,0.796,0.994,7.314380537914427,-16.310706522163045,2.683351600932769
0.113,0.563,0.198,0.814,1.0,8.562527610924542,-6.041102792874442,2.6410714003822173
0.121,0.563,0.212,0.822,0.996,8.786203137480062,-11.952581949027936,2.5413718263833487
0.129,0.563,0.172,0.802,1.0,10.542913525459422,-7.383533185444423,2.41553364932365
0.137,0.563,0.184,0.782,1.0,7.828938247244084,-5.773638602727186,2.1300877130984905
0.145,0.563,0.166,0.8,1.0,8.815898556888781,-6.161983236265498,2.1636596223994697
0.153,0.563,0.208,0.822,1.0,8.157801327064911,-5.901045921016004,2.115142358625127
0.161,0.563,0.204,0.772,1.0,7.741160798406532,-8.370578136535888,1.8699083658850353
0.169,0.563,0.216,0.806,1.0,8.47431564709618,-7.74996961309351,1.9233579309075057
0.177,0.563,0.258,0.812,1.0,7.574610152395159,-5.592654044799993,1.6821866158609475
0.185,0.563,0.182,0.818,1.0,5.80882576245752,-8.627727278239428,1.58430240871671
0.193,0.563,0.21,0.854,1.0,8.81939418086338,-7.251345125819618,1.6690539926202366
0.201,0.563,0.242,0.814,1.0,9.164842087106525,-10.064825261728995,1.536202142823258
0.209,0.563,0.222,0.844,1.0,7.886175940853632,-8.998094975870385,1.4563054950886969
0.217,0.563,0.216,0.8,1.0,8.196746020026533,-10.022642044213455,1.3764087002500964
0.225,0.563,0.2,0.81,1.0,7.716362924571924,-7.5827207168667545,1.284635062915813
