OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.001,0.501,0.132,0.32,0.386,17.4835360006062,-0.999,4.3340010839419945
0.009,0.501,0.18,0.812,0.97,17.422889244711037,-8.351999999999999,6.9469981959927845
0.017,0.501,0.186,0.806,0.982,12.471845489614747,-13.345,5.629481997594498
0.025,0.501,0.174,0.806,0.976,11.728739358427053,-5.521420703095826,5.008430438854858
0.033,0.501,0.184,0.802,0.994,11.675692595736098,-4.269698684204888,4.6406959573839925
0.041,0.501,0.212,0.836,0.99,9.859248531058002,-6.96859508809069,4.199885114366592
0.049,0.501,0.212,0.81,0.99,9.262479519958916,-4.047917165090033,3.711198229363906
0.057,0.501,0.21,0.82,0.996,10.035145526910481,-3.7494444174073838,3.383659027948535
0.065,0.501,0.19,0.82,0.994,12.46668995544879,-10.255153913576727,3.167693455024866
0.073,0.501,0.224,0.818,0.994,9.365421773401268,-7.904354096848578,2.8803552994537935
0.081,0.501,0.248,0.84,0.998,8.127635268634796,-5.155497391161323,2.8985899381223845
0.089,0.501,0.224,0.832,1.0,7.271332806712542,-5.293453593032904,2.6722342985213294
0.097,0.501,0.236,0.856,0.998,8.182458614835108,-5.679370120228559,2.6205625743021774
0.105,0.501,0.204,0.854,0.998,8.737870279859596,-7.623337467290712,2.3486074241665533
0.113,0.501,0.228,0.83,1.0,10.874769818982072,-5.556648402658079,2.21910498338018
0.121,0.501,0.236,0.832,0.996,9.65049374241195,-8.64301643591964,2.1436361406343014
0.129,0.501,0.236,0.848,1.0,8.65733564595886,-9.468133524811627,2.174883091874755
0.137,0.501,0.248,0.87,0.996,10.368328963360746,-8.23833596283764,1.888275096068749
0.145,0.501,0.28,0.84,1.0,8.058992733150435,-6.725939461081486,1.8298624470819416
0.153,0.501,0.216,0.874,1.0,6.504996722694212,-3.7000113590537516,1.8248413335587432
0.161,0.501,0.24,0.842,0.998,10.825471897425842,-11.761741189407548,1.550322518431596
0.169,0.501,0.262,0.866,1.0,9.35403958479521,-6.400224813315226,1.4442842492695347
0.177,0.501,0.256,0.874,1.0,11.2047889545983,-5.635850714968674,1.5830727376990275
0.185,0.501,0.25,0.878,1.0,6.241303241259623,-4.687718509586891,1.4616181603992844
0.193,0.501,0.228,0.796,1.0,6.347363201545182,-8.672593182248434,1.0988303964181951
0.201,0.501,0.268,0.826,1.0,6.160373712535101,-7.32825771898762,1.2130663278420633
0.209,0.501,0.236,0.868,1.0,9.91016250927792,-5.258056049206846,1.1935293532755187
0.217,0.501,0.242,0.808,1.0,9.688442929299791,-6.052385246640745,0.9895287095991099
0.225,0.501,0.25,0.866,1.0,10.187792072069358,-6.675331030517773,0.9986825865164565
0.233,0.501,0.228,0.848,1.0,7.800182475187236,-6.960152538432911,1.0233803112062216
0.241,0.501,0.252,0.888,1.0,7.552002285561761,-4.122036620403671,0.9581887597809808
0.249,0.501,0.244,0.866,1.0,6.965722596891682,-8.612732764756691,0.9244846731521826
0.257,0.501,0.276,0.858,1.0,7.783839087748401,-4.757933620375961,0.8110194055896411
0.265,0.501,0.272,0.862,1.0,6.109902242418846,-5.241459076344627,0.8388667940843223
0.273,0.501,0.284,0.88,1.0,7.099105450865686,-6.498280119020729,0.8300137831489628
0.281,0.501,0.296,0.89,1.0,5.379889971771843,-8.292057159352824,0.6980699885315641
0.289,0.501,0.256,0.862,1.0,5.1261394833752965,-7.46208085003777,0.5740429668124116
0.297,0.501,0.274,0.86,1.0,7.6228694202067055,-8.299113609186787,0.5961479983091984
0.305,0.501,0.248,0.88,1.0,10.001193311228219,-7.483442518261853,0.611831356974403
0.313,0.501,0.266,0.886,1.0,8.239677354037129,-8.002690948522245,0.4992252398258593
0.321,0.501,0.288,0.88,1.0,7.1100484256058545,-4.6929802668065275,0.49199272429652324
0.329,0.501,0.292,0.902,1.0,5.252586645350173,-5.398254474830878,0.4718987837399628
0.337,0.501,0.26,0.906,1.0,7.441658629761516,-3.9270660915705675,0.4656499923989867
0.345,0.501,0.276,0.894,1.0,5.5748146069103495,-5.083685624256013,0.43361357437460535
0.353,0.501,0.31,0.93,1.0,5.083677130952195,-5.947920022148748,0.5299571583153303
0.361,0.501,0.3,0.886,1.0,8.74797494344833,-4.742121783886744,0.3025850165514872
0.369,0.501,0.304,0.898,1.0,5.739387922938899,-7.108769712469237,0.35282546996098946
0.377,0.501,0.308,0.912,1.0,7.004913572711151,-7.079953114204113,0.26735138692422944
0.385,0.501,0.268,0.91,1.0,7.561351130903547,-6.051214470013575,0.2671392102628031
0.393,0.501,0.266,0.906,1.0,5.0524561178926355,-7.292366678304889,0.21372223128568668
0.401,0.501,0.29,0.932,1.0,8.915208323253797,-4.322481149175115,0.25424468519560844
0.409,0.501,0.256,0.922,1.0,6.191901493715768,-5.0198549848634775,0.19674205097969186
0.417,0.501,0.276,0.904,1.0,5.434777153050099,-4.91554095216209,0.10775638575110892
0.425,0.501,0.322,0.922,1.0,5.954490223725515,-4.977316405083677,0.22665317436265964
0.433,0.501,0.316,0.942,1.0,8.475468678677643,-6.002992490787223,0.1293522446510958
0.441,0.501,0.346,0.946,1.0,5.715957428509948,-5.003239011298736,0.17931234573775606
0.449,0.501,0.32,0.952,1.0,5.92531108332168,-4.1528207159406145,0.1741086725680317
0.457,0.501,0.302,0.944,1.0,5.312554514058674,-4.341592500315729,0.14875982747409341
0.465,0.501,0.318,0.932,1.0,4.606883581462703,-6.261250482035143,0.11580981295690723
0.473,0.501,0.332,0.932,1.0,6.688248730314877,-3.766306247029454,0.10948435554661894
0.481,0.501,0.32,0.93,1.0,4.924259616510735,-4.403185748690427,0.015792263747041103
0.489,0.501,0.292,0.944,1.0,4.919269508112107,-4.747345283454735,0.04388390734327463
0.497,0.501,0.286,0.946,1.0,6.937350735625367,-5.091418425081546,0.014011596751177188
0.505,0.501,0.364,0.976,1.0,5.048415709909106,-0.505,-0.036020547954974336
0.513,0.501,0.402,0.966,1.0,5.802624194504803,-0.513,-0.08487138375815513
0.521,0.501,0.382,0.966,1.0,5.564148319727283,-0.521,-0.0503885409012004
0.529,0.501,0.426,0.978,1.0,5.091950282921266,-0.529,-0.08612203916817035
0.537,0.501,0.416,0.978,1.0,9.495981883710854,-0.537,-0.04003044025072218
0.545,0.501,0.376,0.974,1.0,5.543642417935613,-0.545,-0.0621724543098382
0.553,0.501,0.422,0.978,1.0,6.69520959769913,-0.553,-0.03395474034711527
0.561,0.501,0.414,0.988,1.0,6.81527190045687,-0.561,-0.002667141931541409
0.569,0.501,0.434,0.978,1.0,7.8126550883545915,-0.569,-0.06193584230598736
0.577,0.501,0.44,0.974,1.0,6.352489477629135,-0.577,-0.155181116751935
0.585,0.501,0.428,0.982,1.0,5.376943847782401,-0.585,-0.11221496666006676
0.593,0.501,0.474,0.988,1.0,4.6353426092703005,-0.593,-0.048888996128622866
0.601,0.501,0.486,0.988,1.0,7.593432377974538,-0.601,-0.05967680209911335
0.609,0.501,0.444,0.982,1.0,4.656789791570791,-0.609,-0.13461547323215478
0.617,0.501,0.532,0.98,1.0,5.861136206437338,-0.617,-0.047866669384982116
0.625,0.501,0.48,0.98,1.0,3.4396422684925962,-0.625,-0.1787539859745399
0.633,0.501,0.496,0.98,1.0,4.657910276502687,-0.633,-0.12334788917640079
0.641,0.501,0.496,0.99,1.0,4.994170163370513,-0.641,-0.13189609510434458
0.649,0.501,0.486,0.982,1.0,7.684294744932566,-0.649,-0.1315146087015481
0.657,0.501,0.52,0.984,1.0,4.160637320788462,-0.657,-0.18272148988983014
0.665,0.501,0.53,0.994,1.0,5.071644276270576,-0.665,-0.20153765696695608
0.673,0.501,0.534,0.996,1.0,5.674032777251746,-0.673,-0.2277758115538717
0.681,0.501,0.536,0.986,1.0,7.099406665298091,-0.681,-0.22416834504015554
0.689,0.501,0.518,0.984,1.0,6.223182616893229,-0.689,-0.19834295580839667
0.697,0.501,0.55,0.988,1.0,4.69982848129878,-0.697,-0.18989359138747292
0.705,0.501,0.528,0.992,1.0,3.7369710488169714,-0.705,-0.27500707597780294
0.713,0.501,0.542,0.98,1.0,7.511749222419794,-0.713,-0.204815840825368
0.721,0.501,0.552,0.986,1.0,6.1941756796123855,-0.721,-0.20577503408090903
0.729,0.501,0.528,0.99,1.0,3.965300934447143,-0.729,-0.31002679489721285
0.737,0.501,0.532,0.992,1.0,3.105712531457571,-0.737,-0.22895026686771766
0.745,0.501,0.57,0.99,1.0,7.783160578116397,-0.745,-0.18934391164211073
0.753,0.501,0.562,0.994,1.0,3.8216339713900833,-0.753,-0.3084743219581881
0.761,0.501,0.576,0.998,1.0,3.3729904624132763,-0.761,-0.26420889524356805
0.769,0.501,0.576,0.988,1.0,4.098783376740828,-0.769,-0.3276818121792096
0.777,0.501,0.548,0.996,1.0,4.165735966665753,-0.777,-0.2403346427282432
