OBSERVE_COST,BERNOULLI,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.001,0.626,0.09,0.214,0.278,21.39447677198985,-0.999,4.488961130346533
0.009,0.626,0.194,0.708,0.92,15.503952859986146,-8.667,9.019646178069737
0.017,0.626,0.116,0.682,0.99,15.221915107391236,-10.88,8.01826113951946
0.025,0.626,0.152,0.708,0.984,14.72264729656124,-4.830690603635343,6.88250669190725
0.033,0.626,0.122,0.674,0.972,12.29275000900162,-7.539408295225524,6.039828985337522
0.041,0.626,0.146,0.74,0.986,15.532148820629208,-6.174231944316309,5.836747794896352
0.049,0.626,0.15,0.698,0.976,13.300425391020518,-10.956124625920584,5.154097535160716
0.057,0.626,0.14,0.734,0.982,10.86718803959596,-7.352417561694468,4.73242581760437
0.065,0.626,0.14,0.716,0.994,11.20627991903264,-7.968152979898718,4.752725127793441
0.073,0.626,0.18,0.716,0.998,11.022098544325141,-5.680047296803584,4.3223160247418
0.081,0.626,0.168,0.756,0.988,9.184477399426626,-12.549098658410774,3.9524206780169457
0.089,0.626,0.114,0.726,0.996,10.850132507109258,-6.54375249108146,3.700898513464225
0.097,0.626,0.146,0.716,0.992,9.861251032603644,-9.11352532127017,3.539426939039844
0.105,0.626,0.158,0.736,0.996,8.73049204270963,-7.559771532736448,3.501330536827324
0.113,0.626,0.154,0.73,0.996,8.617127250817513,-6.873351317197451,3.2375290998624338
0.121,0.626,0.17,0.732,0.998,10.69549015513841,-11.452564366563285,3.0761097399403856
0.129,0.626,0.146,0.73,0.996,8.83996348910413,-14.406906297577203,2.861885956453137
0.137,0.626,0.154,0.76,0.998,8.670905483205765,-10.869633228973255,2.6516342594689
0.145,0.626,0.18,0.756,0.998,9.590542713708897,-9.53694209758351,2.782834516507758
0.153,0.626,0.164,0.75,1.0,9.47898696308326,-11.03640695184296,2.370379743316004
0.161,0.626,0.17,0.756,1.0,8.152997593641068,-4.322905147630113,2.5009278617796884
0.169,0.626,0.162,0.73,1.0,9.213939021826095,-7.8266284289240575,2.1622554195484147
0.177,0.626,0.17,0.74,0.998,9.180227324972114,-8.863667170406025,2.0725033680240257
0.185,0.626,0.172,0.758,1.0,8.527766796425324,-7.101306534619813,2.173416009269841
0.193,0.626,0.176,0.756,1.0,9.505069833737645,-8.048348928058433,1.8631759632705707
0.201,0.626,0.194,0.752,1.0,7.223670949411309,-10.020110947160946,1.9269007426925826
0.209,0.626,0.17,0.726,1.0,8.42685937233981,-8.146797154285453,1.768190979639643
0.217,0.626,0.164,0.792,1.0,8.379663406245669,-8.127295594795976,1.7566437489375277
0.225,0.626,0.174,0.78,1.0,9.34007650840407,-8.642286270154413,1.5697020810742943
0.233,0.626,0.192,0.798,1.0,8.377846274755807,-5.6874707483062075,1.7103878202932967
0.241,0.626,0.174,0.804,1.0,6.52151135129378,-8.636036165701766,1.6028149185463727
0.249,0.626,0.188,0.806,1.0,8.49841762197958,-8.114507215706897,1.4670823788142606
0.257,0.626,0.196,0.794,1.0,9.106395179177113,-7.438141042600691,1.4836728652277773
0.265,0.626,0.212,0.762,1.0,6.6040634468887855,-8.738497570792703,1.192318600997942
0.273,0.626,0.192,0.786,1.0,8.643392769147882,-8.009344755957727,1.290810010412885
0.281,0.626,0.212,0.802,1.0,7.172745581130867,-11.11907954992925,1.3591395662886692
0.289,0.626,0.216,0.804,1.0,7.264316904523892,-6.102953014885284,1.2353011464909873
0.297,0.626,0.184,0.788,1.0,7.977328763983752,-6.604315355708785,1.0656690973996885
0.305,0.626,0.216,0.832,1.0,6.055587069831324,-6.521100236434899,1.095469789633506
0.313,0.626,0.188,0.8,1.0,10.499188637840597,-6.4823723932650035,1.052729280199293
0.321,0.626,0.22,0.78,1.0,6.229094778026823,-6.107920186015058,0.8809772712642524
0.329,0.626,0.208,0.784,1.0,7.353823899020747,-6.343940430449791,0.9035593840378504
0.337,0.626,0.194,0.822,1.0,7.075739283441391,-9.820695386358313,0.898663800271794
0.345,0.626,0.242,0.804,1.0,8.671277937979625,-5.566795171428586,0.9200436706757799
0.353,0.626,0.22,0.816,1.0,6.666429079595503,-8.846259441524793,0.678090349317434
0.361,0.626,0.226,0.84,1.0,8.36137879407498,-10.377412165359974,0.7026218066036548
0.369,0.626,0.218,0.818,1.0,7.000449165553128,-8.591448520212742,0.7237610754794124
0.377,0.626,0.226,0.806,1.0,5.833258474129322,-8.924528771816828,0.7017794076756864
0.385,0.626,0.198,0.842,1.0,7.218998034165699,-9.027545755603194,0.6569647875279886
0.393,0.626,0.248,0.826,1.0,6.522589692065418,-7.143467791925433,0.5753325300346542
0.401,0.626,0.226,0.856,1.0,6.809750390488923,-8.317998948309338,0.5697729281386366
0.409,0.626,0.206,0.832,1.0,5.5182474177492,-5.40210749618193,0.5728040881833029
0.417,0.626,0.23,0.82,1.0,5.290774264143994,-5.220328522711378,0.4520263649611273
0.425,0.626,0.228,0.814,1.0,6.5475064984413,-5.896845457305368,0.46601434633952415
0.433,0.626,0.228,0.85,1.0,5.484754054727873,-6.084655056758605,0.43878557110505817
0.441,0.626,0.286,0.868,1.0,7.370776435476036,-5.866075607071075,0.4722846414084082
0.449,0.626,0.244,0.842,1.0,5.948099594772209,-6.228969092111575,0.418951031042238
0.457,0.626,0.232,0.862,1.0,5.805989223402845,-5.192317628257978,0.4021058974365176
0.465,0.626,0.202,0.862,1.0,6.112908114229101,-8.503225583883307,0.3136966176193879
0.473,0.626,0.252,0.908,1.0,5.343504155531162,-4.628706526860451,0.32747957908860437
0.481,0.626,0.25,0.868,1.0,4.734466579705854,-7.226130648324299,0.3721556796345916
0.489,0.626,0.252,0.888,1.0,6.626888698110891,-6.532362355894564,0.30020249946671457
0.497,0.626,0.248,0.88,1.0,4.9931881623193615,-4.344295206001918,0.2398104327339579
0.505,0.626,0.27,0.898,1.0,5.84764801295231,-4.449731534693493,0.2894230249331508
0.513,0.626,0.274,0.884,1.0,6.033238666264413,-5.47627099890225,0.2572597159544459
0.521,0.626,0.246,0.858,1.0,6.001491426816055,-4.188361662450875,0.14190003955311897
0.529,0.626,0.272,0.892,1.0,6.395897440910551,-5.250979705691625,0.25452499913958004
0.537,0.626,0.238,0.906,1.0,6.778215339868952,-7.324745044771361,0.1301755367147619
0.545,0.626,0.264,0.904,1.0,5.15356654474696,-5.40315569348475,0.21193600296196938
0.553,0.626,0.3,0.926,1.0,6.1341914565662465,-4.060369621999328,0.25264774920137445
0.561,0.626,0.274,0.9,1.0,7.143409896600091,-4.6021745473022975,0.1197034900807483
0.569,0.626,0.262,0.92,1.0,7.686813298219524,-4.1985397963038205,0.069685348105019
0.577,0.626,0.306,0.916,1.0,4.817776469834253,-4.375823655075253,0.10287985708384718
0.585,0.626,0.322,0.918,1.0,8.222890572687982,-4.182013534534501,0.15871902224827866
0.593,0.626,0.282,0.908,1.0,6.388156000222288,-3.8358139716918034,0.03209851555859265
0.601,0.626,0.296,0.918,1.0,4.910227269411938,-4.001833950297412,0.004286118801469315
0.609,0.626,0.318,0.922,1.0,5.402376387284416,-6.082234975839382,0.07632005904746447
0.617,0.626,0.28,0.926,1.0,6.397514906179997,-3.577480327415799,-0.06250230896306024
0.625,0.626,0.328,0.956,1.0,7.014841561097457,-3.5783594512606944,-0.012560868303305777
0.633,0.626,0.362,0.938,1.0,4.6043068867519725,-0.633,-0.04849975243419462
0.641,0.626,0.356,0.954,1.0,5.803904688663304,-0.641,0.004885358351342406
0.649,0.626,0.404,0.95,1.0,5.304379769459908,-0.649,-0.03062879490608336
0.657,0.626,0.364,0.958,1.0,4.995666086827675,-0.657,-0.06536711874787321
0.665,0.626,0.376,0.96,1.0,5.554225675643593,-0.665,-0.009569917941443313
0.673,0.626,0.394,0.95,1.0,7.112036578014395,-0.673,0.021176049026658098
0.681,0.626,0.414,0.95,1.0,4.545188093297468,-0.681,-0.0674250322179977
0.689,0.626,0.438,0.946,1.0,5.048279813730422,-0.689,-0.11209004088609781
0.697,0.626,0.47,0.974,1.0,5.4044944462643585,-0.697,-0.019061568846169556
0.705,0.626,0.398,0.946,1.0,3.9828193538248042,-0.705,-0.11350563369661956
0.713,0.626,0.452,0.964,1.0,3.929829190608306,-0.713,-0.06096478800474427
0.721,0.626,0.412,0.952,1.0,6.722817074589782,-0.721,-0.124263675032147
0.729,0.626,0.418,0.95,1.0,5.26418019773126,-0.729,-0.16964604912591813
0.737,0.626,0.424,0.97,1.0,3.7161868880189273,-0.737,-0.20164771016891328
0.745,0.626,0.428,0.984,1.0,5.677531369748942,-0.745,-0.12709050752629514
0.753,0.626,0.492,0.97,1.0,7.743940432894364,-0.753,-0.09073998920147217
0.761,0.626,0.44,0.962,1.0,6.057887461725884,-0.761,-0.13617344338627502
0.769,0.626,0.46,0.96,1.0,4.8403951092012685,-0.769,-0.11942492502692287
0.777,0.626,0.494,0.96,1.0,5.1799767229788385,-0.777,-0.1029579049390656
0.785,0.626,0.444,0.956,1.0,3.6395098850479446,-0.785,-0.1866732459084944
0.793,0.626,0.454,0.95,1.0,5.566099471217288,-0.793,-0.14169714041385426
0.801,0.626,0.472,0.97,1.0,6.532037135682422,-0.801,-0.15077811720665024
0.809,0.626,0.518,0.972,1.0,6.009170813447757,-0.809,-0.12440931772222327
0.817,0.626,0.492,0.96,1.0,4.250902262993168,-0.817,-0.21100935309839308
0.825,0.626,0.496,0.97,1.0,5.100289679242873,-0.825,-0.27151902395562705
0.833,0.626,0.542,0.972,1.0,4.5530556560920905,-0.833,-0.234279221539267
0.841,0.626,0.518,0.984,1.0,6.968226677976236,-0.841,-0.14490923267198827
0.849,0.626,0.548,0.972,1.0,8.171664700626843,-0.849,-0.18705191327622128
0.857,0.626,0.568,0.968,1.0,5.137964885711523,-0.857,-0.12767345392777957
0.865,0.626,0.546,0.976,1.0,6.4203661233068345,-0.865,-0.18602547036156103
0.873,0.626,0.544,0.978,1.0,4.5881065522575595,-0.873,-0.24059809934555093
0.881,0.626,0.532,0.97,1.0,6.819338438568733,-0.881,-0.2891211485566306
0.889,0.626,0.536,0.98,1.0,5.782658428857315,-0.889,-0.21130841830777505
0.897,0.626,0.538,0.982,1.0,5.47440946411211,-0.897,-0.19857732890444493
0.905,0.626,0.564,0.98,1.0,4.9176335088341565,-0.905,-0.2318961362569251
0.913,0.626,0.566,0.974,1.0,5.401967440809746,-0.913,-0.26744460141566345
0.921,0.626,0.576,0.97,1.0,3.5610605622517637,-0.921,-0.3095753637247605
0.929,0.626,0.564,0.986,1.0,6.624418079274982,-0.929,-0.2551974908433462
0.937,0.626,0.606,0.978,1.0,4.446473190367541,-0.937,-0.20828567864012756
0.945,0.626,0.598,0.978,1.0,5.0142948566500705,-0.945,-0.3221589102523975
0.953,0.626,0.588,0.976,1.0,6.578317203104819,-0.953,-0.2896366327000023
0.961,0.626,0.658,0.986,1.0,4.514036276278688,-0.961,-0.2617289508598265
0.969,0.626,0.598,0.976,1.0,4.801701678119465,-0.969,-0.39794747836927763
0.977,0.626,0.622,0.976,1.0,5.51908573243872,-0.977,-0.3647932927244211
0.985,0.626,0.59,0.986,1.0,6.0481478781871365,-0.985,-0.4019399936258178
0.993,0.626,0.568,0.982,1.0,4.185801646334234,-0.993,-0.3151325650130335
0.001,0.634,0.104,0.248,0.32,22.285603824114766,-0.989,5.2649933372833
0.009,0.634,0.166,0.674,0.884,15.772589875582355,-8.514,8.65306283391782
0.017,0.634,0.124,0.67,0.972,16.11960984120974,-12.30148977080266,7.980793521861925
0.025,0.634,0.122,0.66,0.988,14.256420877592078,-4.942277024490057,7.093728969558962
0.033,0.634,0.124,0.678,0.984,14.441507149236937,-9.22982645887584,6.26652399426918
0.041,0.634,0.15,0.688,0.984,11.965547521004055,-7.356365218574274,5.919504224470012
0.049,0.634,0.176,0.678,0.972,11.958291220925755,-13.208037956208942,5.386399028824701
0.057,0.634,0.116,0.736,0.99,13.629277720662197,-8.943557912399712,5.231661685954517
0.065,0.634,0.148,0.706,0.99,10.946127604207426,-5.085650620262954,4.708240836322815
0.073,0.634,0.132,0.726,0.982,12.616562253853328,-10.655081193557663,4.27344492968234
0.081,0.634,0.148,0.712,0.992,9.932177818629723,-8.635046764986631,4.019296462745421
0.089,0.634,0.156,0.76,0.992,9.533715681393407,-7.730440329377074,3.9751259562930485
0.097,0.634,0.16,0.706,0.998,9.036457366531973,-7.718966760029133,3.5635344406072056
0.105,0.634,0.162,0.714,0.996,9.150855738991474,-10.085582805440664,3.550734711299222
0.113,0.634,0.184,0.72,0.994,9.579351692267762,-11.19737784993897,3.3359281461815593
0.121,0.634,0.128,0.718,0.998,10.30056084188013,-8.441778004530963,3.2201647562271742
0.129,0.634,0.148,0.754,0.998,8.755470703605106,-11.476865682052729,2.993023962788548
0.137,0.634,0.138,0.702,1.0,8.394414439940647,-5.759198255792639,2.7973677986891876
0.145,0.634,0.166,0.734,0.996,9.526288003780545,-11.312199733292756,2.747436001620585
0.153,0.634,0.162,0.746,1.0,7.836352485511562,-8.315431004379784,2.7127537015386434
0.161,0.634,0.156,0.758,1.0,10.237719979965386,-6.2698635150811,2.4982179403882903
0.169,0.634,0.188,0.764,1.0,9.222189126158128,-5.826639147431205,2.3375224699023023
0.177,0.634,0.2,0.736,1.0,7.3255849429098,-8.387252034179841,2.291212695707804
0.185,0.634,0.164,0.784,1.0,7.192227838450617,-7.837466514421964,2.2896401440634966
0.193,0.634,0.162,0.738,1.0,10.927769190385433,-8.553812101011648,2.013817408772642
0.201,0.634,0.18,0.746,1.0,6.579543831342016,-6.750601357904118,1.9057867847284387
0.209,0.634,0.192,0.796,1.0,8.78831222562814,-7.313259703705536,1.9632298129994974
0.217,0.634,0.166,0.77,1.0,10.298008150688954,-7.919747548912807,1.8446975305466657
