REPEAT_COUNT,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
3500.0,0.366,0.6291428571428571,0.6605714285714286,0.9999993451028706,0.00029955624600885855,0.8104209879079782
3550.0,0.3611267605633803,0.6346478873239436,0.6667605633802817,0.9999986612496276,0.0002757480170836324,0.8134260444579405
3600.0,0.36916666666666664,0.6302777777777778,0.6722222222222223,0.99999950182161,8.192821829144936e-05,0.8186806938698622
3650.0,0.3731506849315068,0.6378082191780822,0.6734246575342466,0.9999999206753173,0.0003936075983543841,0.8188885213019532
3700.0,0.36648648648648646,0.6408108108108108,0.6745945945945946,0.999999798911133,0.00022792495215440134,0.8227124618294951
3750.0,0.3624,0.6370666666666667,0.6741333333333334,0.9999994378712534,0.0006834226963196022,0.8206140526954473
3800.0,0.36,0.6297368421052632,0.6678947368421052,0.9999999004328647,0.0005840749147959512,0.8149119427720833
3850.0,0.3677922077922078,0.627012987012987,0.665974025974026,0.9999997557975309,0.001661095845043592,0.8156644127349041
3900.0,0.358974358974359,0.6305128205128205,0.6641025641025641,0.9999997102246168,3.244780919775536e-05,0.8130381422317009
3950.0,0.3617721518987342,0.6275949367088608,0.6567088607594936,0.9999998233969521,0.00015193615030750784,0.8109361449067951
4000.0,0.37975,0.63125,0.6705,0.999999901592206,0.0006612609900253918,0.8147676891448528
4050.0,0.36987654320987656,0.6395061728395062,0.6753086419753086,0.9999999821522464,0.0007486372729225144,0.8175028148263318
4100.0,0.3646341463414634,0.6331707317073171,0.6621951219512195,0.999999409942637,0.0019352926608886545,0.8085947203803558
4150.0,0.3840963855421687,0.6421686746987951,0.6763855421686747,0.9999991150504995,0.0005183181978912765,0.8166704940505666
4200.0,0.36047619047619045,0.6416666666666667,0.6742857142857143,0.9999997935682108,0.0015689276620500792,0.8191223334638701
4250.0,0.36470588235294116,0.6350588235294118,0.6658823529411765,0.9999997419904952,0.0012016368593765758,0.8154171900367609
4300.0,0.36767441860465117,0.6469767441860466,0.6809302325581396,0.999999918112731,3.129701816428909e-05,0.8229044869586029
4350.0,0.37333333333333335,0.6363218390804598,0.6731034482758621,0.9999993214128212,0.0011211954803737045,0.8167682559844088
4400.0,0.36272727272727273,0.6263636363636363,0.6645454545454546,0.9999999771445186,0.0003887003683250567,0.8109924278066297
4450.0,0.36179775280898874,0.6355056179775281,0.6685393258426966,0.9999997249274931,0.0001201196394138293,0.8136763966769139
4500.0,0.37177777777777776,0.64,0.6762222222222222,0.9999997001355562,0.0009632437271204219,0.8198035886997889
4550.0,0.35824175824175825,0.6305494505494506,0.6630769230769231,0.9999988559988439,0.00036766389460662907,0.8115348351834388
4600.0,0.365,0.6243478260869565,0.658695652173913,0.9999991678629214,0.00012287405574440413,0.8123498842414362
4650.0,0.3660215053763441,0.6335483870967742,0.666236559139785,0.9999997233227853,0.002155261272567377,0.8120790882149699
4700.0,0.37425531914893617,0.6431914893617021,0.6806382978723404,0.9999997187147665,0.002358565909046373,0.819775615006574
4750.0,0.3736842105263158,0.6343157894736842,0.6658947368421053,0.9999993655224669,0.001519131548236019,0.8143605351638529
4800.0,0.3722916666666667,0.6389583333333333,0.67625,0.9999995921223942,0.0002473748121777364,0.8218616854950308
4850.0,0.3668041237113402,0.6455670103092783,0.6767010309278351,0.9999975477639812,0.0002177700139081029,0.820960340523235
4900.0,0.36551020408163265,0.64,0.6708163265306123,0.999999877221463,4.854292626910173e-05,0.8182988748602122
4950.0,0.38181818181818183,0.6517171717171717,0.6834343434343434,0.9999998898354028,0.0005118931426841833,0.8262660796248668
5000.0,0.369,0.6296,0.6648,0.99999920624629,8.115265404284866e-05,0.8137428572149611
5050.0,0.3695049504950495,0.6322772277227723,0.660990099009901,0.9999998628519302,0.0011310588930369958,0.8087555320730698
5100.0,0.37137254901960787,0.6262745098039215,0.6615686274509804,0.9999987283805387,0.00232814128933978,0.814167043892617
5150.0,0.36349514563106794,0.6372815533980583,0.6704854368932038,0.9999996336545034,0.00012188708764637735,0.8143700895700811
5200.0,0.37,0.6334615384615384,0.6657692307692308,0.9999995109673843,0.00025070641733659915,0.810675711754362
5250.0,0.37085714285714283,0.6363809523809524,0.6674285714285715,0.9999999177735984,0.0013817248288573447,0.8138245724336843
5300.0,0.379622641509434,0.6347169811320754,0.6715094339622641,0.9999999705141993,7.778051329843105e-05,0.8174180466289374
5350.0,0.36990654205607476,0.6250467289719626,0.6585046728971963,0.9999997276999973,0.0003549745749692468,0.8087485315294537
5400.0,0.36796296296296294,0.6398148148148148,0.6768518518518518,0.9999997281332843,4.996647617272476e-05,0.8164291002775543
5450.0,0.37045871559633026,0.6343119266055046,0.6710091743119266,0.9999998710283697,0.0007809420670312761,0.8127645411535658
5500.0,0.36836363636363634,0.6316363636363637,0.6689090909090909,0.9999997916685046,0.00047147480228260097,0.8131856613132125
5550.0,0.3563963963963964,0.6281081081081081,0.66,0.9999990226323685,0.00012046810306354239,0.8111100966888242
5600.0,0.35875,0.6292857142857143,0.6683928571428571,0.9999995426646323,0.0010775998882376348,0.8077872684768561
