OBSERVE_COST,Rate1,Rate1pct,Rate10pct,Selet_Value_high,Select_Value_low,Select_Value_aver
0.2271,0.248,0.962,1.0,6.306525794506879,-5.815979595697861,1.063310615185043
0.2281,0.247,0.969,1.0,8.166189808184244,-8.41138007268782,1.0521611173391752
0.2291,0.254,0.965,1.0,7.984850760865755,-6.816804457615955,1.0896861534970674
0.2301,0.263,0.957,1.0,7.108337125312068,-8.204755126402727,1.0552270836066617
0.2311,0.284,0.96,1.0,6.864815813086548,-7.030553941156015,1.0343395776794806
0.2321,0.271,0.964,1.0,5.727028042917875,-9.853030943007218,0.9749893286194631
0.2331,0.262,0.964,1.0,12.538490191224067,-9.120362813782185,1.0201917862256233
0.2341,0.264,0.959,1.0,6.993384272108611,-8.781620756849154,1.004669585724686
0.2351,0.276,0.974,1.0,6.7521379528466925,-8.040944222498652,0.95791868913789
0.2361,0.274,0.967,1.0,7.973145638054158,-6.493160487230931,1.038533948735137
0.2371,0.293,0.972,1.0,7.735250280659004,-9.274708049064582,1.0114354853508316
0.2381,0.26,0.972,1.0,7.276852318443407,-10.086339425606107,0.9405477655108803
0.2391,0.28,0.964,1.0,6.781950962527025,-6.513011207382962,0.9628336795376694
0.2401,0.251,0.961,1.0,8.259723297078837,-10.04449422949561,0.8579748222240725
0.2411,0.264,0.97,1.0,7.262638402612051,-8.681117942739139,0.930540327098342
0.2421,0.283,0.979,1.0,10.54867539818746,-8.492296006102324,0.9996634741188113
0.2431,0.245,0.969,1.0,6.216392219602914,-7.6417170453341505,0.9121764838946784
0.2441,0.257,0.972,1.0,8.152647730536367,-6.539797743315653,0.9530604096073224
0.2451,0.26,0.976,1.0,8.59382899145851,-6.181477283945696,1.0802446847667713
0.2461,0.239,0.958,1.0,10.201611857887576,-6.434021430739819,0.9009446683370971
0.2471,0.266,0.976,1.0,10.610959939717747,-8.10788383679264,0.9889240227679956
0.2481,0.287,0.971,1.0,8.846554523159972,-9.899425881043374,0.8854687678511499
0.2491,0.237,0.966,1.0,6.83718727925397,-11.883949553749448,0.8970263547518427
0.2501,0.257,0.963,1.0,6.619393533517208,-7.831964850537881,0.836904329536086
0.2511,0.252,0.968,1.0,7.1256630521324364,-8.601272748445943,0.8786155993233448
0.2521,0.276,0.972,1.0,8.57199651173132,-11.294357531271631,0.9086805946636886
0.2531,0.267,0.976,1.0,6.095510184928924,-7.086285130657897,0.871571173022134
0.2541,0.268,0.965,1.0,7.309509309629681,-7.728903112268512,0.8153894196642715
0.2551,0.277,0.971,1.0,5.716157040644683,-6.384789489078836,0.8780703448761371
0.2561,0.257,0.974,1.0,7.023684139345239,-7.266875454368552,0.8324347421447805
